gameid,side,patch,damage_sum,damage_mean,damage_std,toughness_sum,toughness_mean,toughness_std,control_sum,control_mean,control_std,mobility_sum,mobility_mean,mobility_std,utility_sum,utility_mean,utility_std,role_ARTILLERY_count,role_ASSASSIN_count,role_BATTLEMAGE_count,role_BURST_count,role_CATCHER_count,role_DIVER_count,role_ENCHANTER_count,role_FIGHTER_count,role_JUGGERNAUT_count,role_MAGE_count,role_MARKSMAN_count,role_SKIRMISHER_count,role_SPECIALIST_count,role_SUPPORT_count,role_TANK_count,role_VANGUARD_count,role_WARDEN_count,result
LOLTMNT02_350846,1,16.03,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,7.0,1.4,0.8,0,1,0,0,1,1,0,2,0,1,2,0,1,1,2,1,0,0
LOLTMNT05_175298,0,16.03,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,8.0,1.6,0.8,0,1,2,0,0,1,0,2,0,3,1,0,0,2,1,1,0,0
LOLTMNT05_175298,1,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,9.0,1.8,0.4,6.0,1.2,0.7483314773547883,0,0,1,0,0,1,0,3,0,1,1,1,0,1,3,1,1,1
LOLTMNT02_350867,0,16.03,11.0,2.2,0.9797958971132712,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,1,1,0,0,1,0,0,2,0,1,1,1,0,2,1,1,0,0
LOLTMNT02_350867,1,16.03,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,11.0,2.2,0.39999999999999997,6.0,1.2,0.4,0,1,0,1,0,1,0,2,0,2,1,0,1,1,3,1,0,1
LOLTMNT02_350872,0,16.03,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,6.0,1.2,0.7483314773547883,0,0,1,0,0,1,1,2,0,2,1,1,0,1,2,0,1,0
LOLTMNT02_350872,1,16.03,12.0,2.4,0.4898979485566356,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,10.0,2.0,0.6324555320336759,6.0,1.2,0.4,0,2,0,1,0,1,1,2,0,2,1,1,0,1,1,0,1,1
LOLTMNT05_176258,0,16.03,12.0,2.4,0.4898979485566356,9.0,1.8,0.9797958971132713,11.0,2.2,0.7483314773547882,5.0,1.0,0.0,6.0,1.2,0.4,1,0,0,2,1,0,0,2,1,3,1,0,0,2,2,1,0,1
LOLTMNT05_176258,1,16.03,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,11.0,2.2,0.7483314773547882,11.0,2.2,0.7483314773547882,7.0,1.4,0.8,0,2,1,0,1,1,0,2,0,1,1,0,0,1,0,0,0,0
LOLTMNT02_349885,0,16.03,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,12.0,2.4,0.4898979485566356,6.0,1.2,0.4000000000000001,6.0,1.2,0.4,0,1,2,0,1,1,0,2,0,3,1,0,0,1,1,0,1,0
LOLTMNT02_349885,1,16.03,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,6.0,1.2,0.4,0,1,0,1,0,2,0,2,0,2,1,0,0,2,2,1,0,1
LOLTMNT05_176261,0,16.03,12.0,2.4,0.8,8.0,1.6,0.8,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,7.0,1.4,0.8,0,2,0,1,1,0,0,2,0,1,1,0,0,1,2,1,0,1
LOLTMNT05_176261,1,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,11.0,2.2,0.39999999999999997,8.0,1.6,0.4898979485566356,7.0,1.4,0.4898979485566356,0,0,0,0,0,1,0,1,0,2,2,0,2,1,3,1,0,0
LOLTMNT02_349894,0,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.6324555320336759,11.0,2.2,0.7483314773547882,6.0,1.2,0.4,6.0,1.2,0.4,0,0,0,1,0,1,0,2,1,1,1,0,0,1,3,0,1,0
LOLTMNT02_349894,1,16.03,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,6.0,1.2,0.4,0,1,1,0,0,1,0,2,1,2,1,0,0,1,2,1,0,1
LOLTMNT02_350896,0,16.03,12.0,2.4,0.8,10.0,2.0,0.6324555320336759,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,7.0,1.4,0.8,0,1,0,0,1,0,0,2,1,1,2,1,1,1,1,0,0,0
LOLTMNT02_350896,1,16.03,14.0,2.8,0.39999999999999997,6.0,1.2,0.4,12.0,2.4,0.8,8.0,1.6,0.8,6.0,1.2,0.4,0,1,0,1,1,0,0,2,0,2,2,1,1,1,1,1,0,1
LOLTMNT05_176265,0,16.03,13.0,2.6,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,6.0,1.2,0.9797958971132713,0,2,1,0,0,1,0,2,0,2,1,1,0,1,1,1,0,1
LOLTMNT05_176265,1,16.03,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,10.0,2.0,0.8944271909999159,9.0,1.8,0.4,7.0,1.4,0.4898979485566356,1,0,0,0,0,0,0,2,0,2,3,1,1,1,2,1,1,0
LOLTMNT02_350911,0,16.03,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,7.0,1.4,1.019803902718557,0,0,0,1,1,1,0,2,0,2,1,0,0,2,2,1,0,0
LOLTMNT02_350911,1,16.03,12.0,2.4,0.8,8.0,1.6,0.8,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,6.0,1.2,0.4,0,1,0,2,1,1,0,2,0,3,1,0,0,1,1,1,0,1
LOLTMNT02_350922,0,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,0,0,1,0,0,1,0,2,1,2,1,0,0,2,3,1,0,1
LOLTMNT02_350922,1,16.03,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,6.0,1.2,0.4,0,2,0,1,0,0,0,1,0,3,1,0,1,1,2,1,0,0
LOLTMNT05_176283,0,16.03,12.0,2.4,0.8,9.0,1.8,0.4000000000000001,12.0,2.4,0.4898979485566356,9.0,1.8,0.7483314773547883,7.0,1.4,0.8,0,0,1,0,1,1,0,2,0,2,2,0,1,1,1,0,0,1
LOLTMNT05_176283,1,16.03,12.0,2.4,0.8,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,12.0,2.4,0.8,5.0,1.0,0.0,0,3,0,1,0,0,0,2,0,1,1,1,0,1,2,2,0,0
LOLTMNT02_349929,0,16.03,13.0,2.6,0.8,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,7.0,1.4,0.8,0,1,2,0,0,0,0,2,0,3,1,0,0,2,1,1,0,1
LOLTMNT02_349929,1,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,11.0,2.2,0.39999999999999997,8.0,1.6,0.4898979485566356,0,0,1,0,0,1,0,2,0,3,1,0,0,1,3,1,1,0
LOLTMNT05_175340,0,16.03,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,12.0,2.4,0.4898979485566356,8.0,1.6,0.4898979485566356,7.0,1.4,0.8,0,0,0,0,2,1,0,2,0,3,2,0,1,1,2,1,0,1
LOLTMNT05_175340,1,16.03,11.0,2.2,0.9797958971132712,7.0,1.4,0.8,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,9.0,1.8,0.9797958971132713,0,0,1,0,1,0,0,0,0,4,2,0,0,3,1,1,0,0
LOLTMNT05_176303,0,16.03,13.0,2.6,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,7.0,1.4,0.8000000000000002,6.0,1.2,0.4,1,1,1,1,0,1,0,2,0,3,1,1,0,1,1,1,0,0
LOLTMNT05_176303,1,16.03,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.4898979485566356,0,0,1,0,1,1,0,3,0,2,1,0,0,1,3,2,0,1
LOLTMNT05_176343,0,16.03,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,5.0,1.0,0.0,9.0,1.8,0.9797958971132713,0,0,2,0,1,0,0,2,1,2,1,0,0,2,2,0,0,0
LOLTMNT05_176343,1,16.03,14.0,2.8,0.39999999999999997,7.0,1.4,0.8000000000000002,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,4.0,0.8,0.4000000000000001,0,2,0,2,1,1,0,2,0,2,1,0,0,1,1,1,0,1
LOLTMNT05_176344,0,16.03,13.0,2.6,0.4898979485566356,7.0,1.4,0.8,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,7.0,1.4,0.4898979485566356,0,0,0,2,1,0,0,2,1,3,1,0,1,2,2,0,0,1
LOLTMNT05_176344,1,16.03,14.0,2.8,0.39999999999999997,5.0,1.0,0.0,10.0,2.0,0.6324555320336759,8.0,1.6,0.4898979485566356,6.0,1.2,0.7483314773547883,0,1,0,1,0,0,1,1,0,3,3,0,2,1,0,0,0,0
LOLTMNT02_351174,1,16.03,13.0,2.6,0.4898979485566356,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,10.0,2.0,0.6324555320336759,6.0,1.2,0.4000000000000001,0,1,0,1,1,1,0,2,0,2,1,1,0,1,2,0,1,0
LOLTMNT02_352158,0,16.03,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,1,1,0,0,0,1,0,2,0,1,1,0,0,1,3,2,0,1
LOLTMNT02_352158,1,16.03,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,6.0,1.2,0.4000000000000001,0,1,1,1,1,0,0,3,0,3,1,0,0,1,1,0,1,0
LOLTMNT05_176356,0,16.03,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,10.0,2.0,0.6324555320336759,11.0,2.2,0.7483314773547882,7.0,1.4,0.8,0,1,1,1,1,1,0,2,0,3,1,0,0,1,1,0,0,0
LOLTMNT05_176356,1,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,4.0,0.8,0.4000000000000001,0,0,0,1,0,1,0,2,0,1,1,0,0,1,3,2,0,1
LOLTMNT05_176357,0,16.03,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,9.0,1.8,0.4000000000000001,7.0,1.4,0.4898979485566356,1,0,0,0,0,1,0,2,0,2,2,0,2,1,3,1,0,0
LOLTMNT05_176357,1,16.03,10.0,2.0,0.6324555320336759,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,6.0,1.2,0.4,0,1,0,1,0,1,0,2,0,2,1,2,0,1,3,1,1,1
LOLTMNT05_175361,0,16.03,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,8.0,1.6,0.4898979485566356,2,0,1,0,0,0,0,3,0,2,2,1,0,1,2,1,1,1
LOLTMNT05_175361,1,16.03,11.0,2.2,0.9797958971132712,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,9.0,1.8,0.9797958971132713,7.0,1.4,0.8000000000000002,0,1,1,0,0,1,0,1,0,3,1,1,0,2,2,2,0,0
LOLTMNT05_176358,0,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,9.0,1.8,0.4,7.0,1.4,0.4898979485566356,0,0,1,0,0,1,0,3,0,2,1,1,0,1,3,1,1,0
LOLTMNT05_176358,1,16.03,12.0,2.4,0.8,11.0,2.2,0.9797958971132712,10.0,2.0,0.8944271909999159,8.0,1.6,0.8,8.0,1.6,0.4898979485566356,0,0,1,0,0,0,0,2,2,2,1,0,0,2,3,1,0,1
LOLTMNT05_175360,0,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,13.0,2.6,0.4898979485566356,6.0,1.2,0.4000000000000001,7.0,1.4,0.4898979485566356,1,0,1,0,0,1,0,2,0,2,1,0,0,1,3,2,0,1
LOLTMNT02_352194,0,16.03,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,1,0,1,0,1,0,1,0,1,1,0,0,2,2,1,0,0
LOLTMNT02_352194,1,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,9.0,1.8,0.9797958971132713,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,0,2,0,1,0,0,0,2,0,2,1,2,0,1,2,1,1,1
LOLTMNT02_351205,0,16.03,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,9.0,1.8,0.4,7.0,1.4,0.8,0,0,1,1,1,1,0,3,0,2,1,1,0,1,2,0,1,1
LOLTMNT02_351205,1,16.03,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,10.0,2.0,0.8944271909999159,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,0,0,1,0,0,1,0,2,0,2,1,0,1,2,3,1,0,0
LOLTMNT05_175362,0,16.03,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,0,1,1,1,0,1,0,2,0,2,1,0,0,2,2,1,0,1
LOLTMNT05_175362,1,16.03,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.0,8.0,1.6,0.4898979485566356,10.0,2.0,0.6324555320336759,1,0,1,0,0,1,1,3,1,3,1,0,0,1,2,0,0,0
LOLTMNT05_176374,0,16.03,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,12.0,2.4,0.4898979485566356,9.0,1.8,0.7483314773547883,7.0,1.4,0.8,1,1,0,0,1,2,0,2,0,1,1,0,0,2,1,0,0,0
LOLTMNT05_176374,1,16.03,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,11.0,2.2,0.7483314773547882,5.0,1.0,0.0,0,2,0,1,0,1,0,2,0,2,1,1,0,1,2,1,0,1
LOLTMNT02_352210,0,16.03,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,9.0,1.8,0.7483314773547883,6.0,1.2,0.4000000000000001,7.0,1.4,0.8000000000000002,0,1,1,0,0,1,0,2,1,2,1,0,0,2,2,1,0,1
LOLTMNT02_352210,1,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,1,0,0,0,0,0,0,2,1,2,1,0,0,2,3,1,1,0
LOLTMNT05_176376,1,16.03,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,8.0,1.6,0.8,0,0,2,0,0,1,1,2,0,4,1,0,0,2,1,0,0,0
LOLTMNT05_175367,0,16.03,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,12.0,2.4,0.8,6.0,1.2,0.4,0,2,0,0,0,2,0,2,0,1,1,0,0,1,2,1,0,0
LOLTMNT05_175367,1,16.03,12.0,2.4,0.4898979485566356,7.0,1.4,0.8,8.0,1.6,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.8,0,0,1,1,0,0,1,2,1,2,1,0,1,2,2,0,0,1
LOLTMNT05_175368,0,16.03,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,11.0,2.2,0.39999999999999997,9.0,1.8,0.7483314773547883,0,1,1,0,1,1,0,3,1,2,1,0,0,1,1,0,0,1
LOLTMNT05_175368,1,16.03,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,8.0,1.6,0.4898979485566356,8.0,1.6,0.8,9.0,1.8,0.9797958971132713,0,1,1,0,0,2,1,2,0,3,1,1,0,2,1,0,0,0
LOLTMNT05_176377,0,16.03,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,12.0,2.4,0.8,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,0,1,1,0,0,1,1,3,0,4,1,0,0,1,0,1,0,1
LOLTMNT05_176377,1,16.03,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,8.0,1.6,0.4898979485566356,0,0,0,2,0,1,1,2,0,3,1,0,0,1,2,1,0,0
LOLTMNT02_351227,1,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,9.0,1.8,0.4000000000000001,8.0,1.6,1.019803902718557,0,0,1,0,0,1,0,2,0,2,1,0,0,2,2,2,0,0
LOLTMNT05_175369,0,16.03,12.0,2.4,0.8,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,7.0,1.4,0.8,1,1,0,0,1,0,0,1,0,2,2,0,0,1,2,0,1,1
LOLTMNT05_175369,1,16.03,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,8.0,1.6,0.4898979485566356,7.0,1.4,0.8,7.0,1.4,0.4898979485566356,0,1,1,2,0,0,1,2,1,3,1,0,0,1,1,0,0,0
LOLTMNT02_351241,0,16.03,12.0,2.4,0.8,8.0,1.6,0.4898979485566356,11.0,2.2,0.7483314773547882,12.0,2.4,0.8,8.0,1.6,0.8,0,3,0,1,1,1,0,2,0,1,1,2,0,2,0,0,0,0
LOLTMNT05_175406,0,16.03,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,6.0,1.2,0.4000000000000001,0,1,0,1,0,2,0,2,0,2,1,1,0,2,2,1,0,1
LOLTMNT05_175406,1,16.03,11.0,2.2,0.7483314773547882,11.0,2.2,0.7483314773547882,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,0,0,0,1,0,1,0,2,0,1,1,0,0,1,3,2,0,0
LOLTMNT05_175405,0,16.03,13.0,2.6,0.4898979485566356,9.0,1.8,0.9797958971132713,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,1,1,0,2,1,0,0,2,1,3,1,1,0,1,2,0,1,0
LOLTMNT05_175405,1,16.03,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,0,2,0,2,0,1,0,1,0,2,1,1,0,1,2,1,0,1
LOLTMNT05_176414,0,16.03,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,6.0,1.2,0.4,0,1,0,0,1,2,0,2,0,1,1,0,0,1,3,0,1,1
LOLTMNT05_176414,1,16.03,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,12.0,2.4,0.4898979485566356,9.0,1.8,0.7483314773547883,7.0,1.4,0.4898979485566356,0,2,0,0,1,1,0,2,0,1,1,1,0,2,1,1,0,0
LOLTMNT02_351245,0,16.03,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,8.0,1.6,0.8,6.0,1.2,0.4,0,0,1,1,0,1,1,2,0,3,1,0,0,1,2,1,0,1
LOLTMNT02_351245,1,16.03,13.0,2.6,0.4898979485566356,8.0,1.6,0.8,10.0,2.0,0.6324555320336759,7.0,1.4,0.8,9.0,1.8,0.7483314773547883,0,1,1,0,0,0,1,2,1,2,1,1,0,2,1,0,0,0
LOLTMNT05_175407,0,16.03,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,11.0,2.2,0.7483314773547882,11.0,2.2,0.39999999999999997,7.0,1.4,0.8,0,2,0,0,1,2,0,2,0,2,2,1,1,1,0,0,0,1
LOLTMNT05_175407,1,16.03,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,9.0,1.8,0.4000000000000001,11.0,2.2,0.7483314773547882,6.0,1.2,0.9797958971132713,0,2,0,1,0,2,1,2,0,2,1,0,0,1,1,0,0,0
LOLTMNT05_175408,0,16.03,13.0,2.6,0.4898979485566356,9.0,1.8,0.9797958971132713,9.0,1.8,0.4000000000000001,8.0,1.6,0.4898979485566356,8.0,1.6,0.8,0,1,0,0,0,0,1,2,2,2,2,0,1,1,2,0,0,1
LOLTMNT05_175408,1,16.03,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,6.0,1.2,0.7483314773547883,0,1,0,1,0,1,1,2,0,1,1,1,0,1,2,0,1,0
LOLTMNT05_175410,1,16.03,14.0,2.8,0.39999999999999997,7.0,1.4,0.4898979485566356,11.0,2.2,0.7483314773547882,11.0,2.2,0.7483314773547882,6.0,1.2,0.4,0,2,0,1,1,1,0,3,0,2,1,2,1,1,1,1,0,0
LOLTMNT05_175411,1,16.03,13.0,2.6,0.8,8.0,1.6,0.4898979485566356,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,0,2,1,0,0,1,0,2,0,2,1,1,0,2,1,0,1,1
LOLTMNT05_175412,0,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,12.0,2.4,0.4898979485566356,6.0,1.2,0.4000000000000001,5.0,1.0,0.0,1,0,0,0,0,1,0,2,0,1,1,0,0,2,3,2,0,0
LOLTMNT05_175412,1,16.03,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,10.0,2.0,0.6324555320336759,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,0,0,2,0,0,0,0,3,1,2,1,0,0,1,2,1,0,1
LOLTMNT05_175414,1,16.03,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,11.0,2.2,0.7483314773547882,7.0,1.4,0.4898979485566356,7.0,1.4,0.4898979485566356,0,0,0,1,0,1,0,1,0,3,1,0,0,1,3,2,0,0
LOLTMNT05_175418,0,16.03,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,9.0,1.8,0.4,0,0,1,0,1,1,0,3,0,2,1,0,0,1,3,2,0,1
LOLTMNT05_175418,1,16.03,13.0,2.6,0.8,8.0,1.6,0.4898979485566356,9.0,1.8,0.7483314773547883,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,0,2,1,0,1,2,0,2,0,2,1,1,0,2,0,0,0,0
LOLTMNT05_175422,0,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,7.0,1.4,0.4898979485566356,0,1,0,1,0,1,0,2,0,2,1,2,0,2,2,1,1,1
LOLTMNT05_175422,1,16.03,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,8.0,1.6,0.8,8.0,1.6,0.4898979485566356,6.0,1.2,0.4,0,0,0,0,0,0,0,2,1,2,2,0,2,1,3,0,1,0
LOLTMNT02_351343,0,16.03,13.0,2.6,0.8,7.0,1.4,0.4898979485566356,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,7.0,1.4,0.8,0,2,1,0,1,1,0,2,0,3,1,0,0,1,0,0,0,1
LOLTMNT02_351343,1,16.03,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,11.0,2.2,0.7483314773547882,8.0,1.6,0.4898979485566356,6.0,1.2,0.7483314773547883,0,0,0,2,1,1,0,2,0,2,1,1,0,2,2,0,1,0
LOLTMNT02_351354,0,16.03,11.0,2.2,0.7483314773547882,10.0,2.0,0.8944271909999159,12.0,2.4,0.8,8.0,1.6,0.8,6.0,1.2,0.4,0,2,0,1,0,1,0,2,0,2,1,0,0,1,2,2,0,1
LOLTMNT02_351354,1,16.03,11.0,2.2,0.7483314773547882,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,5.0,1.0,0.0,1,0,0,0,0,2,0,2,0,2,1,0,0,2,3,1,0,0
LOLTMNT02_352361,1,16.03,12.0,2.4,0.8,9.0,1.8,0.9797958971132713,9.0,1.8,0.7483314773547883,9.0,1.8,0.7483314773547883,8.0,1.6,0.8,0,0,1,0,0,0,0,2,1,2,1,0,1,2,3,1,0,0
LOLTMNT02_352362,0,16.03,12.0,2.4,0.8,7.0,1.4,0.4898979485566356,9.0,1.8,0.7483314773547883,11.0,2.2,0.7483314773547882,8.0,1.6,1.019803902718557,0,2,0,1,1,1,0,2,0,1,1,1,0,2,0,0,0,1
LOLTMNT02_352362,1,16.03,12.0,2.4,0.8,6.0,1.2,0.4000000000000001,10.0,2.0,0.6324555320336759,12.0,2.4,0.4898979485566356,8.0,1.6,0.8,0,1,0,1,1,1,0,1,0,4,2,0,1,1,1,0,0,0
LOLTMNT02_351385,0,16.03,11.0,2.2,0.7483314773547882,8.0,1.6,0.8,10.0,2.0,0.8944271909999159,8.0,1.6,0.4898979485566356,6.0,1.2,0.4,0,0,1,0,0,1,0,2,0,2,1,0,1,1,3,1,0,0
LOLTMNT02_351385,1,16.03,13.0,2.6,0.4898979485566356,7.0,1.4,0.4898979485566356,9.0,1.8,0.4,9.0,1.8,0.7483314773547883,8.0,1.6,0.4898979485566356,0,1,1,1,0,2,1,3,0,2,1,0,0,1,1,0,0,1
LOLTMNT02_351402,0,16.03,13.0,2.6,0.4898979485566356,11.0,2.2,0.7483314773547882,13.0,2.6,0.4898979485566356,10.0,2.0,0.6324555320336759,6.0,1.2,0.4000000000000001,0,2,0,1,0,1,0,3,0,1,1,1,0,0,2,0,2,1
LOLTMNT02_351402,1,16.03,12.0,2.4,0.8,9.0,1.8,0.7483314773547883,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,5.0,1.0,0.0,0,3,0,0,1,1,0,2,0,1,1,1,0,1,1,1,0,0
LOLTMNT02_352407,0,16.03,12.0,2.4,0.4898979485566356,7.0,1.4,0.4898979485566356,10.0,2.0,0.6324555320336759,9.0,1.8,0.7483314773547883,10.0,2.0,0.6324555320336759,0,0,1,0,0,2,1,2,0,2,1,0,0,2,2,0,0,0
LOLTMNT02_352429,0,16.03,12.0,2.4,0.8,10.0,2.0,0.8944271909999159,10.0,2.0,0.8944271909999159,8.0,1.6,0.4898979485566356,6.0,1.2,0.4000000000000001,0,1,0,0,0,0,0,2,0,2,2,1,0,1,2,2,0,0
LOLTMNT02_352429,1,16.03,10.0,2.0,0.6324555320336759,12.0,2.4,0.8,14.0,2.8,0.39999999999999997,7.0,1.4,0.4898979485566356,7.0,1.4,0.8,0,0,0,0,1,0,0,2,0,1,1,0,0,1,4,2,1,1
LOLTMNT05_175449,0,16.03,10.0,2.0,0.6324555320336759,9.0,1.8,0.9797958971132713,8.0,1.6,0.8,8.0,1.6,0.8,7.0,1.4,0.4898979485566356,0,0,0,1,0,0,0,2,1,2,1,0,1,2,3,1,0,1
